cohort_name,group_name,group_level,strata_name,strata_level,variable_name,variable_level,variable_type,estimate_type,estimate,estimate_suppressed
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Year,2021,Person count,Overall,Numeric,Count,152,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Year,2019,Person count,Overall,Numeric,Count,57,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Year,2017,Person count,Overall,Numeric,Count,41,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Year,2022,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Year,2019,Person count,Overall,Numeric,Count,21,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Year,2021,Person count,Overall,Numeric,Count,41,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Year,2018,Person count,Overall,Numeric,Count,147,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Year,2022,Person count,Overall,Numeric,Count,17,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Year,2021,Person count,Overall,Numeric,Count,27,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Year,2021,Person count,Overall,Numeric,Count,13,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Year,2017,Person count,Overall,Numeric,Count,67,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Year,2018,Person count,Overall,Numeric,Count,131,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Year,2020,Person count,Overall,Numeric,Count,66,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Year,2018,Person count,Overall,Numeric,Count,30,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Year,2019,Person count,Overall,Numeric,Count,13,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Year,2020,Person count,Overall,Numeric,Count,104,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Year,2021,Person count,Overall,Numeric,Count,13,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Year,2021,Person count,Overall,Numeric,Count,56,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Year,2018,Person count,Overall,Numeric,Count,50,FALSE
rectopexy_broad_cs,Codelist,Overall,Sex,Female,Person count,Overall,Numeric,Count,1556,FALSE
rectopexy_broad_cs,Codelist,Overall,Sex,Male,Person count,Overall,Numeric,Count,539,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Sex,Female,Person count,Overall,Numeric,Count,159,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Sex,Female,Person count,Overall,Numeric,Count,652,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Sex,Male,Person count,Overall,Numeric,Count,12,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Sex,Male,Person count,Overall,Numeric,Count,367,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Sex,Male,Person count,Overall,Numeric,Count,13,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Sex,Female,Person count,Overall,Numeric,Count,74,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Sex,Female,Person count,Overall,Numeric,Count,176,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Sex,Female,Person count,Overall,Numeric,Count,48,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Sex,Male,Person count,Overall,Numeric,Count,84,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Sex,Male,Person count,Overall,Numeric,Count,14,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Sex,Female,Person count,Overall,Numeric,Count,331,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Sex,Male,Person count,Overall,Numeric,Count,23,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Sex,Female,Person count,Overall,Numeric,Count,207,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Sex,Male,Person count,Overall,Numeric,Count,45,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group,75 to 150,Person count,Overall,Numeric,Count,438,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group,25 to 34,Person count,Overall,Numeric,Count,119,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group,None,Person count,Overall,Numeric,Count,462,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group,0 to 17,Person count,Overall,Numeric,Count,30,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group,45 to 54,Person count,Overall,Numeric,Count,332,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group,65 to 74,Person count,Overall,Numeric,Count,428,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group,35 to 44,Person count,Overall,Numeric,Count,249,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group,18 to 24,Person count,Overall,Numeric,Count,41,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group,65 to 74,Person count,Overall,Numeric,Count,9,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group,18 to 24,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,65 to 74,Person count,Overall,Numeric,Count,175,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group,0 to 17,Person count,Overall,Numeric,Count,8,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group,18 to 24,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,35 to 44,Person count,Overall,Numeric,Count,6,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,0 to 17,Person count,Overall,Numeric,Count,6,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group,45 to 54,Person count,Overall,Numeric,Count,165,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group,0 to 17,Person count,Overall,Numeric,Count,11,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group,35 to 44,Person count,Overall,Numeric,Count,31,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,None,Person count,Overall,Numeric,Count,151,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group,25 to 34,Person count,Overall,Numeric,Count,5,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group,None,Person count,Overall,Numeric,Count,49,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group,65 to 74,Person count,Overall,Numeric,Count,105,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group,25 to 34,Person count,Overall,Numeric,Count,10,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group,35 to 44,Person count,Overall,Numeric,Count,6,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group,75 to 150,Person count,Overall,Numeric,Count,79,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group,18 to 24,Person count,Overall,Numeric,Count,5,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,18 to 24,Person count,Overall,Numeric,Count,19,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group,25 to 34,Person count,Overall,Numeric,Count,62,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,75 to 150,Person count,Overall,Numeric,Count,165,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group,75 to 150,Person count,Overall,Numeric,Count,64,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group,45 to 54,Person count,Overall,Numeric,Count,33,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,65 to 74,Person count,Overall,Numeric,Count,17,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group,75 to 150,Person count,Overall,Numeric,Count,22,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group,65 to 74,Person count,Overall,Numeric,Count,52,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group,None,Person count,Overall,Numeric,Count,52,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group,0 to 17,Person count,Overall,Numeric,Count,5,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,0 to 17,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group,35 to 44,Person count,Overall,Numeric,Count,14,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group,75 to 150,Person count,Overall,Numeric,Count,79,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,25 to 34,Person count,Overall,Numeric,Count,30,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group,25 to 34,Person count,Overall,Numeric,Count,9,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group,18 to 24,Person count,Overall,Numeric,Count,9,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,35 to 44,Person count,Overall,Numeric,Count,67,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,18 to 24,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,None,Person count,Overall,Numeric,Count,30,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,45 to 54,Person count,Overall,Numeric,Count,85,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group,45 to 54,Person count,Overall,Numeric,Count,21,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group,65 to 74,Person count,Overall,Numeric,Count,41,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group,18 to 24,Person count,Overall,Numeric,Count,6,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,75 to 150,Person count,Overall,Numeric,Count,19,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group,35 to 44,Person count,Overall,Numeric,Count,21,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,25 to 34,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group,None,Person count,Overall,Numeric,Count,157,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group,45 to 54,Person count,Overall,Numeric,Count,10,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,45 to 54,Person count,Overall,Numeric,Count,8,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group,65 to 74,Person count,Overall,Numeric,Count,59,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group,None,Person count,Overall,Numeric,Count,40,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group,75 to 150,Person count,Overall,Numeric,Count,34,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group,45 to 54,Person count,Overall,Numeric,Count,21,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group,35 to 44,Person count,Overall,Numeric,Count,113,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group,None,Person count,Overall,Numeric,Count,12,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,75 to 150 and Female,Person count,Overall,Numeric,Count,386,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,45 to 54 and Female,Person count,Overall,Numeric,Count,197,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,None and Male,Person count,Overall,Numeric,Count,112,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,35 to 44 and Male,Person count,Overall,Numeric,Count,91,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,35 to 44 and Female,Person count,Overall,Numeric,Count,158,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,None and Female,Person count,Overall,Numeric,Count,350,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,0 to 17 and Female,Person count,Overall,Numeric,Count,14,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,0 to 17 and Male,Person count,Overall,Numeric,Count,16,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,45 to 54 and Male,Person count,Overall,Numeric,Count,135,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,65 to 74 and Female,Person count,Overall,Numeric,Count,345,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,25 to 34 and Female,Person count,Overall,Numeric,Count,82,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,65 to 74 and Male,Person count,Overall,Numeric,Count,83,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,25 to 34 and Male,Person count,Overall,Numeric,Count,37,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,18 to 24 and Male,Person count,Overall,Numeric,Count,15,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,18 to 24 and Female,Person count,Overall,Numeric,Count,26,FALSE
rectopexy_broad_cs,Codelist,Overall,Age group and sex,75 to 150 and Male,Person count,Overall,Numeric,Count,52,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,None and Male,Person count,Overall,Numeric,Count,85,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,35 to 44 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,35 to 44 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group and sex,0 to 17 and Female,Person count,Overall,Numeric,Count,7,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,45 to 54 and Female,Person count,Overall,Numeric,Count,20,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group and sex,75 to 150 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,35 to 44 and Male,Person count,Overall,Numeric,Count,65,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,18 to 24 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,0 to 17 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,45 to 54 and Female,Person count,Overall,Numeric,Count,7,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,18 to 24 and Female,Person count,Overall,Numeric,Count,5,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,35 to 44 and Female,Person count,Overall,Numeric,Count,13,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,25 to 34 and Female,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,25 to 34 and Male,Person count,Overall,Numeric,Count,26,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,None and Female,Person count,Overall,Numeric,Count,72,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,None and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,18 to 24 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,65 to 74 and Female,Person count,Overall,Numeric,Count,167,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,18 to 24 and Female,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,45 to 54 and Male,Person count,Overall,Numeric,Count,10,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,75 to 150 and Female,Person count,Overall,Numeric,Count,50,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,None and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,75 to 150 and Male,Person count,Overall,Numeric,Count,11,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,18 to 24 and Female,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,None and Female,Person count,Overall,Numeric,Count,35,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,0 to 17 and Female,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,65 to 74 and Female,Person count,Overall,Numeric,Count,54,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,65 to 74 and Male,Person count,Overall,Numeric,Count,51,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group and sex,45 to 54 and Female,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,45 to 54 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,18 to 24 and Female,Person count,Overall,Numeric,Count,16,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,75 to 150 and Female,Person count,Overall,Numeric,Count,68,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,25 to 34 and Female,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,45 to 54 and Female,Person count,Overall,Numeric,Count,17,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,75 to 150 and Female,Person count,Overall,Numeric,Count,33,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,75 to 150 and Female,Person count,Overall,Numeric,Count,15,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,25 to 34 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,0 to 17 and Male,Person count,Overall,Numeric,Count,6,FALSE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,45 to 54 and Male,Person count,Overall,Numeric,Count,101,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,25 to 34 and Female,Person count,Overall,Numeric,Count,8,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,None and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,35 to 44 and Male,Person count,Overall,Numeric,Count,5,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,18 to 24 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,65 to 74 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group and sex,35 to 44 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group and sex,18 to 24 and Female,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,0 to 17 and Female,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,65 to 74 and Male,Person count,Overall,Numeric,Count,8,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,18 to 24 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,45 to 54 and Female,Person count,Overall,Numeric,Count,64,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,75 to 150 and Female,Person count,Overall,Numeric,Count,62,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,None and Female,Person count,Overall,Numeric,Count,26,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,None and Male,Person count,Overall,Numeric,Count,14,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,75 to 150 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,25 to 34 and Male,Person count,Overall,Numeric,Count,5,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,45 to 54 and Female,Person count,Overall,Numeric,Count,75,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,0 to 17 and Female,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,18 to 24 and Female,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group and sex,45 to 54 and Male,Person count,Overall,Numeric,Count,8,FALSE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,65 to 74 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,75 to 150 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,0 to 17 and Female,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,Proctoplasty; for prolapse of mucous membrane (2109212),Age group and sex,25 to 34 and Female,Person count,Overall,Numeric,Count,36,FALSE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,65 to 74 and Male,Person count,Overall,Numeric,Count,18,FALSE
rectopexy_broad_cs,By concept,Reduction of procidentia (separate procedure) under anesthesia (2109224),Age group and sex,0 to 17 and Male,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_broad_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,65 to 74 and Male,Person count,Overall,Numeric,Count,NA,TRUE
